Customer_ID,Gender,Age,Profession_Code,Work_Experience,Family_Size,Annual_Median,Occupation_Name,Card_Avg,Check_Avg,Deposit_Avg,Loan_Payment_Avg,Transfer_Avg,Withdrawal_Avg,Card_Count,Check_Count,Deposit_Count,Loan_Payment_Count,Transfer_Count,Withdrawal_Count
6011,Female,32,41-3091,4,4,62400,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",NULL,5213.11,16889.03,12894.12,NULL,NULL,NULL,2,2,1,NULL,NULL
6012,Female,42,13-2052,9,4,95390,"Personal Financial Advisors",49.36,5793.2,51684.89,NULL,NULL,661.85,2,1,1,NULL,NULL,2
6013,Male,30,53-0000,5,3,37940,"Transportation and Material Moving Occupations",NULL,2854.16,21781.93,50002.97,2466.58,583.47,NULL,1,2,1,2,2
6014,Male,39,19-5012,10,4,57970,"Occupational Health and Safety Technicians",26.11,6811.7,24307.04,NULL,2015.92,NULL,2,4,3,NULL,3,NULL
6015,Female,23,29-2000,1,4,48560,"Health Technologists and Technicians",NULL,NULL,26278.57,19538.54,3967.65,466.47,NULL,NULL,2,5,3,1
6016,Male,45,29-0000,20,4,77760,"Healthcare Practitioners and Technical Occupations",65.93,NULL,47819.22,37986.59,1934.85,522.11,3,NULL,1,1,2,1
6017,Male,23,53-7000,2,4,35670,"Material Moving Workers",NULL,7239.09,49283.66,23354.89,1346.11,NULL,NULL,1,5,1,1,NULL
6018,Male,48,11-9190,20,3,128620,"Miscellaneous Managers",65.74,NULL,19462.35,11217.94,1759.02,603.8,2,NULL,2,1,2,1
6019,Female,24,53-7051,3,4,41230,"Industrial Truck and Tractor Operators",24.91,7277.24,33833.07,20568.1,NULL,1180.36,1,2,1,3,NULL,3
6020,Female,44,25-0000,9,4,57490,"Educational Instruction and Library Occupations",28.46,4779.66,NULL,25811.65,3336.65,1026.67,1,4,NULL,1,2,3
6021,Male,48,25-2030,20,3,62360,"Secondary School Teachers",NULL,NULL,NULL,NULL,2047.84,623.36,NULL,NULL,NULL,NULL,3,1
6022,Female,32,35-3040,4,3,30300,"Food Servers, Nonrestaurant",57.21,2002.82,20401.27,51730.66,3119.66,1041.99,1,1,3,1,2,1
6023,Male,28,33-9032,6,3,34750,"Security Guards",44.11,7169.34,46077.44,NULL,3347.87,887.36,4,1,4,NULL,3,3
6024,Female,46,17-0000,21,6,83700,"Architecture and Engineering Occupations",38.94,5257.11,31748.63,NULL,NULL,1151.11,3,3,2,NULL,NULL,2
6025,Male,29,43-6014,5,3,41000,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",45.43,5454.06,24479.29,25907.07,3779.37,1112.92,1,1,2,3,2,3
6026,Male,27,37-2012,5,3,29960,"Maids and Housekeeping Cleaners",24.31,6179.09,11709.94,13372.09,1958.08,783.37,1,1,1,3,3,2
6027,Female,27,53-7062,5,4,36110,"Laborers and Freight, Stock, and Material Movers, Hand",NULL,2521.47,NULL,29124.42,1295.24,679.71,NULL,1,NULL,2,2,4
6028,Male,38,15-1200,9,3,100530,"Computer Occupations",22.1,6441.36,25837.72,NULL,NULL,906.82,2,2,1,NULL,NULL,1
6029,Female,22,53-7000,1,1,35670,"Material Moving Workers",48.42,NULL,23294.68,32949.99,NULL,837.67,3,NULL,3,1,NULL,2
6030,Male,21,41-0000,3,2,35290,"Sales and Related Occupations",41.01,4879.75,46469.73,24730.44,2618.97,1134.44,3,3,1,1,1,2
6031,Female,23,51-0000,1,3,39910,"Production Occupations",77.85,6063.58,48528.45,22207.84,1453.28,766.29,3,2,3,3,1,2
6032,Male,24,33-0000,2,2,45450,"Protective Service Occupations",22.87,7002.18,37559.08,18628.4,NULL,771.55,2,2,3,6,NULL,2
6033,Male,25,25-9045,3,1,30920,"Teaching Assistants, Except Postsecondary",61.86,7746.41,43369.67,24888.2,2084.71,1135.09,1,2,2,1,3,4
6034,Female,28,31-1130,5,3,35760,"Nursing Assistants, Orderlies, and Psychiatric Aides",NULL,5007.89,24613.03,NULL,1785.13,1239.91,NULL,2,1,NULL,2,1
6035,Female,18,43-0000,1,4,40910,"Office and Administrative Support Occupations",39.34,4796.23,36744.03,10213.91,1536.68,878.17,2,2,3,1,1,1
6036,Male,26,31-1120,3,2,30180,"Home Health and Personal Care Aides",36.96,NULL,53720.35,20919.36,3158.51,801.43,2,NULL,2,3,3,2
6037,Male,39,11-0000,9,3,107360,"Management Occupations",41.49,NULL,46470.27,14427.75,3018.64,688.26,4,NULL,5,1,1,1
6038,Female,39,53-1040,10,3,57810,"First-Line Supervisors of Transportation and Material Moving Workers",52.16,3703.94,35166.14,33723.25,1447.93,1115.37,1,1,2,4,1,3
6039,Male,38,29-0000,10,3,77760,"Healthcare Practitioners and Technical Occupations",31.14,6026.45,25691.15,NULL,2348.98,1053.39,4,2,3,NULL,3,1
6040,Female,33,41-3000,4,4,61180,"Sales Representatives, Services",NULL,NULL,NULL,23341.26,2135.63,627.73,NULL,NULL,NULL,3,4,2
6041,Male,24,41-0000,1,2,35290,"Sales and Related Occupations",50.68,7638.24,65966.43,8026.1,1203.71,490.16,2,1,1,1,2,2
6042,Female,39,11-0000,10,2,107360,"Management Occupations",19.02,3122.2,37667.92,32513.97,NULL,769.49,1,2,1,1,NULL,3
6043,Female,22,53-0000,2,1,37940,"Transportation and Material Moving Occupations",49.54,5272.69,49055.45,25437.82,2459.2,446.86,3,1,3,1,1,1
6044,Female,39,47-0000,10,2,50570,"Construction and Extraction Occupations",31.15,6364.83,NULL,NULL,1912.13,1113.15,1,3,NULL,NULL,2,1
6045,Male,37,13-0000,9,4,76850,"Business and Financial Operations Occupations",NULL,13803.49,31775.9,25562.82,3370.49,NULL,NULL,1,1,4,2,NULL
6046,Male,20,43-3010,2,4,39470,"Bill and Account Collectors",59.23,5352.35,30432.01,NULL,2045.16,572.91,2,2,1,NULL,2,2
6047,Female,40,11-9140,10,3,60670,"Property, Real Estate, and Community Association Managers",60.39,3422.52,16431.03,NULL,2767.17,867.41,3,1,2,NULL,1,1
6048,Female,32,43-4000,4,4,37440,"Information and Record Clerks",40.75,6565.16,58430.2,11473.42,1872.48,946.95,4,1,1,1,2,4
6049,Female,21,43-6010,1,4,44080,"Secretaries and Administrative Assistants",44.89,NULL,NULL,30609.76,1292.32,658.4,4,NULL,NULL,1,2,1
6050,Female,47,25-0000,19,5,57490,"Educational Instruction and Library Occupations",28.75,5542.54,56426.47,11244.97,1728.95,NULL,4,2,1,1,3,NULL
6051,Female,41,15-1290,9,4,98740,"Miscellaneous Computer Occupations",68.23,6622.77,NULL,22315.82,2094.34,594.23,1,1,NULL,2,2,1
6052,Female,45,13-2000,19,5,78180,"Financial Specialists",70.92,10889.5,NULL,NULL,NULL,658.41,1,2,NULL,NULL,NULL,1
6053,Female,20,29-2050,1,3,38780,"Health Practitioner Support Technologists and Technicians",14.38,5575.77,52155.39,21387.9,2125.57,1009.97,1,1,3,3,2,5
6054,Female,19,43-0000,2,4,40910,"Office and Administrative Support Occupations",37.15,NULL,27026.6,14383.55,2898.98,1471.03,1,NULL,2,1,4,1
6055,Female,35,47-0000,11,3,50570,"Construction and Extraction Occupations",45.69,5121.01,46728.29,NULL,1915.92,NULL,2,2,3,NULL,2,NULL
6056,Male,42,15-1200,10,3,100530,"Computer Occupations",NULL,2824.44,20194.03,42748.76,1340.36,908.46,NULL,1,1,2,2,1
6057,Male,21,53-0000,2,1,37940,"Transportation and Material Moving Occupations",63.54,3614.42,82286.02,38588.95,2794.74,872.57,1,1,1,2,1,2
6058,Female,18,53-7062,2,2,36110,"Laborers and Freight, Stock, and Material Movers, Hand",26.25,4422.87,NULL,15555.81,2083.91,504.75,2,2,NULL,1,2,1
6059,Male,18,35-0000,3,2,29640,"Food Preparation and Serving Related Occupations",NULL,3775.2,59083.63,16732.34,1216.82,NULL,NULL,1,4,4,2,NULL
6060,Male,28,35-2010,5,1,30910,Cooks,71.43,NULL,25459.57,NULL,1398.05,NULL,1,NULL,2,NULL,1,NULL
6061,Male,32,29-0000,6,4,77760,"Healthcare Practitioners and Technical Occupations",26,4355.48,31859.09,33405.8,1513.28,1738.54,1,1,3,2,1,1
6062,Male,22,53-7060,2,2,34880,"Laborers and Material Movers",37.54,5797.23,NULL,NULL,3197.09,1193.61,5,1,NULL,NULL,3,2
6063,Female,40,29-1140,8,5,81220,"Registered Nurses",29.14,2634.54,NULL,28770.72,2569.26,NULL,2,1,NULL,3,3,NULL
6064,Male,20,25-3000,2,2,38510,"Other Teachers and Instructors",NULL,14179.31,20728.46,17640.85,4753.51,980.96,NULL,1,1,1,1,3
6065,Male,49,47-2031,21,5,51390,Carpenters,41.11,4810.89,33622.3,NULL,1933.71,1267.08,2,2,5,NULL,3,3
6066,Female,36,17-1000,8,4,79000,"Architects, Surveyors, and Cartographers",98.2,7715.34,NULL,20034.49,3097.69,937.2,1,5,NULL,1,2,1
6067,Male,18,51-0000,2,3,39910,"Production Occupations",66.61,3838.83,52623.02,26050.44,1751.02,NULL,2,2,1,1,2,NULL
6068,Female,41,13-1051,10,5,71200,"Cost Estimators",39.41,NULL,NULL,19790.29,NULL,673.45,3,NULL,NULL,4,NULL,1
6069,Male,27,43-4051,5,3,37780,"Customer Service Representatives",NULL,4135.1,32428.8,9385.33,2086.46,877.19,NULL,3,3,2,2,3
6070,Male,31,25-2022,4,4,61810,"Middle School Teachers, Except Special and Career/Technical Education",NULL,6012.14,32269.79,NULL,2008.18,1055.8,NULL,2,2,NULL,1,1
6071,Male,32,31-1120,5,4,30180,"Home Health and Personal Care Aides",62.32,6223.65,28413.89,22320.89,1900.1,453.08,1,2,1,2,3,3
6072,Female,18,37-0000,1,1,33870,"Building and Grounds Cleaning and Maintenance Occupations",40.29,5758.6,30048.58,17649.3,783.69,506.2,4,1,1,2,1,1
6073,Male,25,47-4050,5,4,44930,"Highway Maintenance Workers",61.01,NULL,NULL,16928.35,4641.45,1668.03,1,NULL,NULL,2,1,1
6074,Female,18,43-6000,1,3,44080,"Secretaries and Administrative Assistants",34.15,6366.19,42138.13,20547.79,1855.68,874.07,3,1,3,5,5,3
6075,Male,35,21-1000,11,3,49330,"Counselors, Social Workers, and Other Community and Social Service Specialists",53.6,4507.35,NULL,32384.57,NULL,639.92,3,3,NULL,1,NULL,1
6076,Male,28,13-1071,6,3,64240,"Human Resources Specialists",24.02,NULL,37040.81,41603.18,698.38,NULL,3,NULL,1,1,1,NULL
6077,Male,46,43-1011,21,5,61370,"First-Line Supervisors of Office and Administrative Support Workers",150.09,2712.34,80976.61,22394.19,2392.99,937.16,2,1,1,3,2,3
6078,Female,35,29-1000,11,2,93710,"Healthcare Diagnosing or Treating Practitioners",NULL,3864.9,NULL,17462.37,2218.16,627.43,NULL,2,NULL,1,3,1
6079,Female,45,13-1199,20,5,75990,"Business Operations Specialists, All Other",30.36,NULL,34688.08,18749.87,NULL,NULL,3,NULL,3,2,NULL,NULL
6080,Male,20,53-0000,2,1,37940,"Transportation and Material Moving Occupations",34.26,4032.95,26787.96,27562.03,1698.23,576.57,1,2,1,2,2,3
6081,Male,48,25-2030,19,4,62360,"Secondary School Teachers",NULL,NULL,NULL,NULL,1645.81,970.4,NULL,NULL,NULL,NULL,2,3
6082,Male,33,29-0000,6,2,77760,"Healthcare Practitioners and Technical Occupations",30.95,5917.89,19148.25,28439,1714.14,571.57,4,1,1,4,1,1
6083,Female,27,43-4060,4,2,49230,"Eligibility Interviewers, Government Programs",28.94,NULL,17658.33,NULL,2366.53,736.1,3,NULL,1,NULL,2,4
6084,Male,24,51-0000,3,1,39910,"Production Occupations",NULL,4843.2,45875.22,16595.75,1419.72,841.02,NULL,1,3,3,1,1
6085,Male,43,11-3000,11,3,130950,"Operations Specialties Managers",NULL,4535.41,27553.82,18277.14,1144.18,NULL,NULL,3,2,3,1,NULL
6086,Female,45,11-0000,20,6,107360,"Management Occupations",59.57,4733.76,60761.49,21465.59,NULL,895.31,1,2,2,3,NULL,2
6087,Male,34,49-3053,5,4,40030,"Outdoor Power Equipment and Other Small Engine Mechanics",91.59,5437,NULL,NULL,2776.6,713.64,2,1,NULL,NULL,5,2
6088,Male,26,39-9000,5,4,31570,"Other Personal Care and Service Workers",47.63,5689.35,NULL,15248.87,NULL,773.95,3,1,NULL,1,NULL,4
6089,Male,30,41-0000,4,5,35290,"Sales and Related Occupations",34.32,3310.48,39175.87,29995.17,1575.52,271.25,3,1,1,1,1,1
6090,Male,44,25-2000,10,6,61180,"Preschool, Elementary, Middle, Secondary, and Special Education Teachers",38.76,4463.02,50017.49,31651,2279.33,1022.57,2,1,3,1,1,2
6091,Male,46,11-1021,20,4,98100,"General and Operations Managers",20.18,4035.52,NULL,23251.5,1324.19,846.53,2,3,NULL,1,1,4
6092,Male,41,29-0000,8,3,77760,"Healthcare Practitioners and Technical Occupations",24.64,2014.09,38497.92,15663.65,1571.79,684.28,3,1,4,1,1,1
6093,Female,39,29-1000,9,4,93710,"Healthcare Diagnosing or Treating Practitioners",24.47,3187.87,17868.98,NULL,1253.6,1022.08,2,2,2,NULL,1,2
6094,Female,42,11-9179,8,5,56090,"Personal Service Managers, All Other",45.84,4464.29,NULL,18118.34,1950.68,954.45,1,2,NULL,2,3,1
6095,Male,19,29-2043,1,2,49090,Paramedics,67.97,8818.8,36681.64,12961.65,2076.4,1307.12,2,1,2,2,1,3
6096,Female,45,11-9032,20,4,101320,"Education Administrators, Kindergarten through Secondary",37.89,3648.04,26564.29,18933.49,NULL,677.69,1,2,1,1,NULL,4
6097,Male,28,43-6000,6,2,44080,"Secretaries and Administrative Assistants",43.91,6152.3,NULL,13591.95,1953.51,1500.32,3,3,NULL,1,3,1
6098,Female,37,51-0000,8,4,39910,"Production Occupations",NULL,2282.46,NULL,NULL,1330.66,1175.24,NULL,1,NULL,NULL,1,1
6099,Female,18,35-2012,2,2,32510,"Cooks, Institution and Cafeteria",37.79,5621.53,29238.86,47889.48,3097.45,976.44,2,3,2,2,2,1
6100,Female,37,13-0000,10,4,76850,"Business and Financial Operations Occupations",48.96,7262.67,40262.66,15797.58,3225.56,682.59,3,1,1,1,1,3
6101,Female,42,13-2050,9,6,90680,"Financial Analysts and Advisors",NULL,3998.25,88433.65,18964.41,1806.11,1099.96,NULL,2,1,1,1,2
6102,Female,29,53-7000,5,2,35670,"Material Moving Workers",NULL,5733.61,33294.59,22614.69,NULL,1269.64,NULL,3,2,3,NULL,1
6103,Male,23,53-7000,1,1,35670,"Material Moving Workers",24.37,6850.29,8895.66,25644.47,871.36,380.78,1,1,1,1,1,1
6104,Female,19,51-0000,1,3,39910,"Production Occupations",45.74,3610.29,42518.01,28181.22,3312.84,1061.65,3,1,1,1,2,2
6105,Female,39,41-3000,12,3,61180,"Sales Representatives, Services",31.57,2896.22,NULL,25447.93,NULL,918.91,1,2,NULL,1,NULL,1
6106,Male,18,41-1010,3,1,47800,"First-Line Supervisors of Sales Workers",41.2,4605.22,28467.97,31354.09,1963.4,878.39,1,3,3,3,1,2
6107,Female,39,11-1020,9,4,98100,"General and Operations Managers",NULL,5586.08,53153.9,28973.22,2496.96,838.31,NULL,2,1,2,1,2
6108,Female,27,53-0000,5,4,37940,"Transportation and Material Moving Occupations",39.53,NULL,23276.31,19380.45,NULL,488.8,3,NULL,3,3,NULL,1
6109,Female,31,51-9110,6,4,36750,"Packaging and Filling Machine Operators and Tenders",61.74,6355.12,29699.42,16230.19,881.85,716.26,4,3,1,3,1,2
6110,Female,20,35-3023,1,1,27930,"Fast Food and Counter Workers",NULL,3734.56,53545.35,18195.61,2534.22,517.52,NULL,1,4,1,3,2
6111,Female,26,51-4121,6,1,47540,"Welders, Cutters, Solderers, and Brazers",20.68,4174.19,NULL,20045.72,1807.83,1052.23,1,1,NULL,2,2,1
6112,Male,32,49-9090,5,2,40770,"Miscellaneous Installation, Maintenance, and Repair Workers",49.69,5916.29,33006.88,22116.28,2507.05,1007.29,2,3,1,1,1,2
6113,Female,24,43-9020,2,3,37270,"Data Entry and Information Processing Workers",39.52,5270.47,16870.36,16337.18,1501.65,NULL,4,2,1,3,1,NULL
6114,Female,21,47-2050,2,2,48330,"Cement Masons, Concrete Finishers, and Terrazzo Workers",76.84,NULL,49382.89,NULL,NULL,1220.6,1,NULL,1,NULL,NULL,1
6115,Female,24,31-0000,1,1,33600,"Healthcare Support Occupations",46.97,4871.93,NULL,29596.45,1623.56,NULL,1,1,NULL,1,3,NULL
6116,Male,24,25-3031,2,3,35250,"Substitute Teachers, Short-Term",36.42,13318.29,19304.68,22339.16,3166.58,860.98,1,2,1,1,2,1
6117,Male,32,53-3000,5,4,45460,"Motor Vehicle Operators",36.13,7771.66,40300.79,33297.03,1409.91,578.98,6,1,3,2,2,2
6118,Male,31,51-5112,3,3,39350,"Printing Press Operators",85.07,3932.03,33113.49,30596.03,2547.24,993.26,2,2,1,1,1,1
6119,Male,22,35-3031,1,2,29120,"Waiters and Waitresses",54.62,4369.43,61035.39,NULL,NULL,1628.91,1,4,1,NULL,NULL,1
6120,Male,21,31-9099,1,4,40420,"Healthcare Support Workers, All Other",62.62,3973.55,21942.35,20837.99,2921.84,1287.17,2,2,1,2,1,1
6121,Male,30,51-9020,5,5,42120,"Crushing, Grinding, Polishing, Mixing, and Blending Workers",82.69,NULL,64648.64,31819.62,1543.3,785.79,1,NULL,1,2,1,2
6122,Female,23,43-3000,2,2,43680,"Financial Clerks",NULL,8777.21,24979.51,18751.84,1772.49,614.94,NULL,1,2,5,2,3
6123,Female,43,15-1232,9,5,57890,"Computer User Support Specialists",49.19,NULL,55665.06,17561.38,1487.75,442.74,6,NULL,1,1,1,3
6124,Female,20,53-3030,1,2,46300,"Driver/Sales Workers and Truck Drivers",53.14,6642.48,55746.26,NULL,1717.48,819.33,1,2,3,NULL,1,3
6125,Male,28,43-0000,6,3,40910,"Office and Administrative Support Occupations",30.18,6178.02,19421.51,16316.65,2931.95,NULL,2,1,3,2,2,NULL
6126,Male,42,25-2000,8,6,61180,"Preschool, Elementary, Middle, Secondary, and Special Education Teachers",90.42,7215.36,29786.4,NULL,2137.39,228.79,1,3,4,NULL,2,1
6127,Male,37,43-0000,9,4,40910,"Office and Administrative Support Occupations",31.93,3837.39,27097.68,23103.46,2946.57,847.7,2,2,1,1,1,2
6128,Female,18,39-9099,2,2,34670,"Personal Care and Service Workers, All Other",26.09,5160.24,43249.84,31292.01,4335.17,573.89,2,3,2,3,1,2
6129,Female,24,41-2010,2,2,28250,Cashiers,29.49,6478.89,50813.02,30990.8,NULL,NULL,2,3,2,2,NULL,NULL
6130,Female,25,25-2011,5,4,35330,"Preschool Teachers, Except Special Education",33.48,6692.46,18318.4,16674.72,1726.24,628.42,2,3,1,1,2,2
6131,Male,38,53-2010,10,3,148900,"Aircraft Pilots and Flight Engineers",NULL,7224.95,30900.27,NULL,1630.7,1077.97,NULL,2,1,NULL,2,2
6132,Male,28,35-0000,4,3,29640,"Food Preparation and Serving Related Occupations",40.78,2358.44,NULL,48156.51,2843.87,787.34,3,1,NULL,2,1,2
6133,Female,33,43-4011,7,5,54680,"Brokerage Clerks",NULL,5149.24,19822.93,20816.51,1879.63,816.97,NULL,3,1,2,2,1
6134,Female,19,31-1120,1,3,30180,"Home Health and Personal Care Aides",NULL,6265.88,41734.15,NULL,1828.49,985.36,NULL,2,4,NULL,2,4
6135,Female,33,43-4080,4,2,28910,"Hotel, Motel, and Resort Desk Clerks",35.44,3588.79,53955.53,24587.5,2296.62,1188.9,2,2,1,2,3,3
6136,Male,20,53-3033,2,3,40410,"Light Truck Drivers",NULL,5254.52,29821.37,12010.14,3406.92,818.53,NULL,1,4,2,1,1
6137,Male,21,41-1010,1,4,47800,"First-Line Supervisors of Sales Workers",72.95,4703.62,60508.66,37845.88,1202.31,1174.54,1,3,2,1,2,6
6138,Female,45,29-1000,20,5,93710,"Healthcare Diagnosing or Treating Practitioners",27.79,3168.66,41206.1,27782.76,1063.42,1443.42,2,1,2,1,1,4
6139,Male,19,39-3011,2,3,29120,"Gambling Dealers",81.87,9085.31,17067.3,NULL,1430.95,1354.64,1,1,1,NULL,1,4
6140,Male,42,47-0000,11,4,50570,"Construction and Extraction Occupations",30.77,3698.12,82338.15,NULL,3735.78,1003.95,4,1,2,NULL,1,1
6141,Male,25,41-9010,3,4,34840,"Models, Demonstrators, and Product Promoters",45.28,5987.49,23230.18,10377.3,2243.54,391.57,3,4,5,2,2,1
6142,Female,23,51-0000,1,2,39910,"Production Occupations",30.29,3869.81,53659.71,26795.64,NULL,676.25,1,2,1,2,NULL,1
6143,Male,34,29-1140,4,4,81220,"Registered Nurses",47.72,2972.96,25506.99,19145.58,2735.54,728.74,2,3,1,1,2,3
6144,Male,37,29-2050,10,3,38780,"Health Practitioner Support Technologists and Technicians",38.88,NULL,NULL,NULL,767.05,539.63,1,NULL,NULL,NULL,1,1
6145,Female,20,41-2010,1,3,28250,Cashiers,27.56,5193.26,79323.94,NULL,2600.52,1047.89,2,1,2,NULL,3,2
6146,Female,53,11-9040,19,5,159920,"Architectural and Engineering Managers",25.23,NULL,36159.9,NULL,2256.49,NULL,3,NULL,2,NULL,1,NULL
6147,Male,35,25-2000,9,3,61180,"Preschool, Elementary, Middle, Secondary, and Special Education Teachers",35.96,6250.2,38096.13,37999.52,NULL,NULL,2,3,2,3,NULL,NULL
6148,Male,25,43-5070,4,1,37760,"Shipping, Receiving, and Inventory Clerks",NULL,NULL,44609.15,NULL,3070.6,NULL,NULL,NULL,1,NULL,1,NULL
6149,Female,39,11-9151,9,3,74240,"Social and Community Service Managers",42.88,NULL,40190.32,27445.83,1866.91,569.83,1,NULL,2,3,5,2
6150,Male,33,51-2000,5,3,37930,"Assemblers and Fabricators",56.24,10093.45,50575.49,24952.94,1828.19,1292.86,3,1,3,1,1,2
6151,Male,38,15-1250,11,2,114190,"Software and Web Developers, Programmers, and Testers",35.23,6041.21,22528.82,9892.21,NULL,1243.81,1,2,2,2,NULL,1
6152,Female,49,17-2160,20,3,122480,"Nuclear Engineers",NULL,NULL,38978.82,NULL,2211.24,897.34,NULL,NULL,2,NULL,1,2
6153,Female,46,43-1011,20,6,61370,"First-Line Supervisors of Office and Administrative Support Workers",21.98,1039.2,27531.54,14795.07,NULL,1058.27,1,1,3,1,NULL,1
6154,Female,35,13-1190,11,3,75990,"Miscellaneous Business Operations Specialists",41.27,NULL,NULL,NULL,3092.34,NULL,3,NULL,NULL,NULL,1,NULL
6155,Female,23,35-3030,1,3,29120,"Waiters and Waitresses",35.6,5807.36,32743.56,16013.36,1256.13,989,1,1,2,2,1,1
6156,Male,34,13-2051,6,4,95080,"Financial and Investment Analysts",44.68,2598.33,25312.3,12327.14,2056.76,895.1,3,1,2,1,1,1
6157,Male,22,35-3030,1,3,29120,"Waiters and Waitresses",52.5,4271.08,40181.11,19858.75,1941.01,982.6,2,2,4,4,4,1
6158,Male,18,41-1011,3,3,45250,"First-Line Supervisors of Retail Sales Workers",56.16,4965.82,25109.1,11633.5,NULL,NULL,1,1,3,3,NULL,NULL
6159,Female,37,15-2050,9,3,103500,"Data Scientists",25.63,3031.02,37105.69,14474.07,1612.1,696.59,2,2,4,2,3,3
6160,Male,31,51-2090,4,4,37280,"Miscellaneous Assemblers and Fabricators",39.35,4418.78,22679.31,23698.52,1887.96,527.76,2,2,1,2,1,1
6161,Male,38,47-1011,10,3,74080,"First-Line Supervisors of Construction Trades and Extraction Workers",NULL,NULL,36646.55,NULL,1882.1,508.5,NULL,NULL,1,NULL,1,1
6162,Male,19,51-9120,1,3,43370,"Painting Workers",60.49,3337.43,43007.22,25173.12,2557.37,NULL,1,1,2,2,4,NULL
6163,Male,33,11-1000,5,3,99890,"Top Executives",40.55,6747.51,NULL,11171.05,2297.87,711.94,3,1,NULL,1,5,2
6164,Female,19,43-0000,1,1,40910,"Office and Administrative Support Occupations",NULL,2055.81,30578.35,33127.67,NULL,1007.93,NULL,1,4,3,NULL,1
6165,Female,25,43-4050,6,2,37780,"Customer Service Representatives",NULL,6741.23,27920.76,16764.93,2094.22,1154.32,NULL,1,1,1,2,2
6166,Female,18,51-0000,4,2,39910,"Production Occupations",28.21,8959.07,39571.74,NULL,4304.52,NULL,3,4,1,NULL,1,NULL
6167,Male,18,53-0000,1,2,37940,"Transportation and Material Moving Occupations",38.22,NULL,20485.97,16338.88,1858.44,904.28,2,NULL,2,2,4,3
6168,Female,35,29-0000,10,2,77760,"Healthcare Practitioners and Technical Occupations",45.51,2976.35,24456.22,NULL,3299.57,1015.73,3,2,2,NULL,1,6
6169,Male,45,37-1012,17,5,50810,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",100.4,4993.05,27219.25,25076.65,NULL,1326.63,2,2,2,1,NULL,2
6170,Male,37,15-0000,10,3,100440,"Computer and Mathematical Occupations",62.58,7132.75,29992.06,17503.49,1609.05,NULL,2,4,2,3,5,NULL
6171,Female,24,35-2010,3,2,30910,Cooks,27.56,6018.16,47445.05,NULL,1837.94,720.41,3,1,2,NULL,3,2
6172,Female,41,15-2040,9,4,98920,Statisticians,51.46,3736.13,33397.88,23807.19,2274.49,622.07,1,1,2,1,2,2
6173,Male,20,43-3030,1,1,45860,"Bookkeeping, Accounting, and Auditing Clerks",37.11,NULL,NULL,21821.71,2099.28,1315.96,4,NULL,NULL,1,1,1
6174,Female,34,15-1200,5,4,100530,"Computer Occupations",54.55,NULL,25112.49,16002.4,2992.02,1401.95,1,NULL,3,2,3,2
6175,Female,26,43-0000,5,4,40910,"Office and Administrative Support Occupations",112.06,6221.39,48765.32,NULL,1590.47,1826.13,1,2,1,NULL,3,1
